From	To
Q9UN71	CCDS75337.1
P0DMM9	CCDS10674.1
P0DMM9	CCDS32427.1
O75208	CCDS32459.1
Q8IW19	CCDS1888.1
O14926	CCDS45810.1
O14926	CCDS45811.1
Q14978	CCDS65925.1
Q14978	CCDS65926.1
Q14978	CCDS7530.1
Q8NEP7	CCDS30919.1
Q8NEP7	CCDS41425.1
Q8WUA8	CCDS8246.1
Q9H8X2	CCDS6699.1
Q96FK6	CCDS9759.1
Q96BD5	CCDS31474.1
Q96BD5	CCDS44578.1
Q96BD5	CCDS91465.1
Q9GZX6	CCDS8982.1
Q1L5Z9	CCDS2046.2
Q1L5Z9	CCDS92818.1
O00463	CCDS1497.1
Q8TBY9	CCDS41853.1
Q8TBY9	CCDS53840.1
P49326	CCDS44209.1
P49326	CCDS44210.1
P49326	CCDS926.1
P35250	CCDS5567.1
P35250	CCDS5568.1
Q9HBR0	CCDS11780.1
Q9HBR0	CCDS42397.1
Q7Z5J8	CCDS33351.2
Q8NB49	CCDS14668.1
Q8NB49	CCDS35410.1
O14920	CCDS6128.1
Q9H9T3	CCDS6065.1
Q9H9T3	CCDS64860.1
Q9H9T3	CCDS64861.1
Q9H9T3	CCDS75717.1
Q86SQ7	CCDS31075.1
P35523	CCDS5881.1
Q5ZPR3	CCDS10251.1
Q5ZPR3	CCDS32288.1
P56192	CCDS8942.1
Q9Y4A8	CCDS5396.1
P61073	CCDS33295.1
P61073	CCDS46420.1
Q8IZT8	CCDS34517.1
Q8NE71	CCDS34380.1
Q8NE71	CCDS34381.1
Q8IXS8	CCDS2335.1
Q9P244	CCDS46071.1
P37198	CCDS12788.1
Q07020	CCDS12726.1
Q07020	CCDS58669.1
O15084	CCDS46769.1
O15084	CCDS74908.1
O15084	CCDS93222.1
Q9H469	CCDS31273.1
Q9UGM5	CCDS3279.1
Q9UGM5	CCDS82884.1
Q8N3J2	CCDS11826.1
P08861	CCDS219.1
Q9HBE5	CCDS10630.1
Q53EV4	CCDS8568.1
Q53EV4	CCDS8569.1
O43704	CCDS3530.1
P58317	CCDS32902.1
P58317	CCDS77228.1
Q9NWB7	CCDS2951.1
P19404	CCDS11842.1
Q92887	CCDS7484.1
Q96SK3	CCDS33006.1
Q96SK3	CCDS54259.1
O43298	CCDS6867.1
Q8TDW0	CCDS725.1
Q7Z7B1	CCDS11313.1
I1YAP6	CCDS60929.1
Q8TBB6	CCDS33892.1
Q9UJX3	CCDS44971.2
Q9UJX3	CCDS9145.3
Q8WZ71	CCDS54573.1
O60888	CCDS34433.1
O60888	CCDS4779.1
Q9BR26	CCDS54468.1
Q6PIY5	CCDS53311.1
Q9NPR9	CCDS42479.1
Q96I99	CCDS43104.1
Q96I99	CCDS54605.1
Q9H7T0	CCDS32142.1
Q8IX18	CCDS11617.1
Q8IX18	CCDS54150.1
O43638	CCDS13192.1
Q9UGI9	CCDS2424.1
P10768	CCDS9404.1
Q6UWI2	CCDS47077.1
Q9UGU5	CCDS33641.1
Q14739	CCDS1545.1
Q5T601	CCDS34471.1
Q5T601	CCDS4920.1
Q9NY26	CCDS1055.1
Q9H069	CCDS45622.1
Q9H069	CCDS45623.1
Q9NP55	CCDS13217.1
Q8N3T6	CCDS45009.2
Q9BV73	CCDS13255.1
Q7Z3C6	CCDS42820.1
Q7Z553	CCDS41948.1
Q7Z553	CCDS45098.4
Q8IZU8	CCDS11995.2
Q9NQ55	CCDS12225.1
Q8TAA3	CCDS32808.1
Q8TAA3	CCDS45842.1
Q8TAA3	CCDS45843.1
Q13255	CCDS47497.1
Q13255	CCDS5209.1
Q13255	CCDS64548.1
Q7Z569	CCDS9154.1
Q8N283	CCDS72867.1
Q9NT22	CCDS13316.1
Q8NBP7	CCDS603.1
O95876	CCDS42688.1
O95876	CCDS46301.1
Q9UGK3	CCDS12128.1
Q9UGK3	CCDS45926.1
Q5T215	CCDS47468.1
P11142	CCDS44754.1
P11142	CCDS8440.1
O14494	CCDS34159.1
O14494	CCDS34160.1
Q92952	CCDS67611.1
Q7Z7A3	CCDS12824.1
Q9NSI5	CCDS33562.1
Q16552	CCDS4937.1
Q9H4F1	CCDS6883.1
Q9Y2W6	CCDS41394.1
Q9Y2W6	CCDS41395.1
Q8N3X6	CCDS3425.1
Q8N3X6	CCDS54749.1
P38159	CCDS14661.1
P38159	CCDS55510.1
Q9NRM6	CCDS2874.1
Q8N6U8	CCDS1268.1
Q8N6U8	CCDS58042.1
Q8N6U8	CCDS58043.1
Q8N6U8	CCDS58044.1
Q8N6U8	CCDS58045.1
Q86XZ4	CCDS31794.1
Q86TM3	CCDS35214.1
Q86WC4	CCDS5062.1
Q7Z6B0	CCDS81675.1
Q7Z6B0	CCDS8716.1
O95977	CCDS12105.1
Q9GZY6	CCDS5566.2
Q9H8M2	CCDS34127.2
Q9H8M2	CCDS34128.2
O94830	CCDS34883.1
Q9H6W3	CCDS73660.1
Q9H313	CCDS12893.1
Q9H313	CCDS33106.1
Q9H313	CCDS56102.1
Q8WV15	CCDS45071.1
Q02083	CCDS43239.1
Q02083	CCDS87233.1
Q8NCH0	CCDS10059.1
P83110	CCDS3400.1
P83110	CCDS75105.1
P55084	CCDS1722.1
P55084	CCDS62872.1
Q92733	CCDS1157.1
Q13190	CCDS58140.1
Q13190	CCDS8038.2
Q13190	CCDS81578.1
Q8WZ82	CCDS11015.1
Q9HB55	CCDS5675.1
Q9HB55	CCDS5676.1
Q9HB55	CCDS5677.1
Q9HB55	CCDS64723.1
P23193	CCDS47857.1
P23193	CCDS47858.1
Q9NVF7	CCDS1539.1
Q9NVF7	CCDS44320.1
P15260	CCDS5185.1
P10321	CCDS34393.1
Q13018	CCDS33309.1
Q13018	CCDS42767.1
Q03431	CCDS2747.1
P0C875	CCDS74491.1
O75354	CCDS13170.1
O75354	CCDS46586.1
O75354	CCDS82604.1
P78563	CCDS33589.1
P78563	CCDS33590.1
P78563	CCDS42970.1
O60547	CCDS4474.1
O60547	CCDS58994.1
Q9P299	CCDS74092.1
Q9Y251	CCDS3602.1
Q9Y251	CCDS54774.1
Q9Y251	CCDS56337.1
P86397	CCDS87096.1
P04181	CCDS53586.1
P04181	CCDS7639.1
Q5JWR5	CCDS4996.1
O15372	CCDS6319.1
P08686	CCDS47406.1
Q495A1	CCDS2980.1
P37235	CCDS1671.1
Q6UVY6	CCDS5152.2
P49748	CCDS11090.1
P49748	CCDS42249.1
P49748	CCDS58509.1
P78330	CCDS5522.1
Q6PF15	CCDS44685.2
Q8N4N3	CCDS10948.1
Q8N4N3	CCDS76909.1
Q8N1L9	CCDS73317.1
Q8N1L9	CCDS8087.1
A1L453	CCDS1563.1
Q5VIR6	CCDS10995.1
Q5VIR6	CCDS45558.1
Q5VIR6	CCDS92214.1
Q9UBY8	CCDS5956.1
Q9BXA7	CCDS4112.1
Q8N145	CCDS6025.1
Q5VTH9	CCDS44157.1
Q5VTH9	CCDS635.1
A6NL88	CCDS46193.1
Q9H6S0	CCDS4113.1
Q5VZK9	CCDS54973.1
Q5T292	CCDS41519.1
Q5T292	CCDS73128.1
Q9UGN5	CCDS41910.1
Q9UGN5	CCDS45077.1
Q96JA1	CCDS33783.1
O60518	CCDS6467.1
Q9BRX2	CCDS3956.1
Q8N0X2	CCDS2396.1
Q8N0X2	CCDS46508.1
P0CG30	CCDS33617.1
Q07960	CCDS7922.1
P29762	CCDS10301.1
P80723	CCDS3888.1
Q8IU68	CCDS32749.1
Q6ZRI8	CCDS14628.1
Q6ZRI8	CCDS65320.1
Q6ZRI8	CCDS83489.1
O14579	CCDS12387.1
O14579	CCDS12388.1
O14579	CCDS12389.1
Q96GX9	CCDS7895.1
A8MTJ6	CCDS77433.1
Q9Y5J1	CCDS42362.1
Q9NV35	CCDS9407.1
Q9BXC9	CCDS32451.1
Q5JQC9	CCDS14329.1
Q5JQC9	CCDS14330.1
Q9Y5Q0	CCDS8013.1
Q5JS37	CCDS31961.1
Q5JS37	CCDS31962.1
Q8NH43	CCDS32029.1
Q8N6M6	CCDS55327.1
Q8N6M6	CCDS55328.1
Q8N6M6	CCDS6713.1
O95989	CCDS4791.1
A7MBM2	CCDS10056.1
Q969X2	CCDS6882.1
Q969X2	CCDS69668.1
Q969X2	CCDS69669.1
O15254	CCDS3401.1
O15254	CCDS47017.1
Q9Y2U2	CCDS31608.1
Q9Y2U2	CCDS41673.1
Q9Y2U2	CCDS8106.1
P02748	CCDS3929.1
Q4KMG0	CCDS58192.1
Q4KMG0	CCDS8468.1
Q04741	CCDS1921.2
Q15390	CCDS55240.1
Q15390	CCDS6182.1
P36575	CCDS14399.1
P54821	CCDS1290.1
P54821	CCDS1291.1
P28070	CCDS996.1
Q8IYM0	CCDS8788.1
Q8NCS7	CCDS44164.1
Q8NCS7	CCDS667.1
Q8TEJ3	CCDS74557.1
Q13506	CCDS2307.1
Q9Y3M8	CCDS9348.1
Q9Y3M8	CCDS9349.1
Q9Y3M8	CCDS9350.1
Q96JA3	CCDS5424.1
Q96JA3	CCDS56473.1
Q96JA3	CCDS87489.1
Q00536	CCDS14276.1
Q00536	CCDS48101.1
Q00536	CCDS55408.1
Q9P1Z2	CCDS44908.1
Q9P1Z2	CCDS8864.1
Q8NHS9	CCDS11027.1
Q8NHS9	CCDS54066.1
Q8NHS9	CCDS54067.1
Q16720	CCDS14722.1
Q16720	CCDS35440.1
Q16720	CCDS94697.1
Q6UWJ1	CCDS86365.1
Q6UWJ1	CCDS9537.1
Q9HAW7	CCDS2506.1
O95466	CCDS11497.1
O95466	CCDS92339.1
O00212	CCDS8155.1
Q9BXA5	CCDS3162.1
A0PG75	CCDS46931.1
A0PG75	CCDS82853.1
Q2Q1W2	CCDS43060.1
Q9NRL2	CCDS41943.1
Q9NRL2	CCDS9651.1
P14635	CCDS3997.1
Q9BUN1	CCDS980.1
O60779	CCDS1280.1
O60779	CCDS81398.1
Q9BV79	CCDS30659.1
Q9BV79	CCDS30660.1
Q8WYK0	CCDS4055.1
Q86VW0	CCDS33338.1
O95925	CCDS13359.1
A4D0V7	CCDS34739.1
A4D0V7	CCDS47690.1
Q9GZN4	CCDS10481.1
Q9P2V4	CCDS7373.1
P01903	CCDS4750.1
Q8N5T2	CCDS3439.1
Q8N5T2	CCDS75115.1
Q96BP2	CCDS7334.1
Q8N475	CCDS3802.1
Q8N475	CCDS47157.1
Q8N475	CCDS47158.1
P49146	CCDS3791.1
Q6P1J9	CCDS1382.1
Q96NH3	CCDS43501.1
Q96NH3	CCDS93996.1
Q9H0R3	CCDS297.2
P15313	CCDS1912.1
Q9H255	CCDS7751.1
Q96LC7	CCDS12832.1
Q96LC7	CCDS54301.1
Q96LC7	CCDS54302.1
Q96LC7	CCDS54303.1
Q96LC7	CCDS54304.1
Q96LC7	CCDS54305.1
O75578	CCDS72869.1
O75578	CCDS76204.1
A8MXV4	CCDS42543.1
P01568	CCDS6497.1
P41212	CCDS8643.1
O43633	CCDS12986.1
P41161	CCDS33906.1
Q9H5Q4	CCDS1627.1
Q15436	CCDS9668.1
Q14571	CCDS41764.1
Q9UIA9	CCDS47818.1
Q9UL51	CCDS12035.1
Q9HCE7	CCDS34689.1
Q9HCE7	CCDS34690.1
Q96EL3	CCDS1944.1
Q6ZMH5	CCDS8912.2
Q15256	CCDS44945.1
Q15256	CCDS55847.1
Q15256	CCDS55848.1
Q15256	CCDS8998.1
Q9Y696	CCDS256.1
Q04760	CCDS4837.1
P17735	CCDS10903.1
Q9UEE5	CCDS5470.1
O96011	CCDS72870.1
O96011	CCDS72871.1
O75330	CCDS4362.1
O75330	CCDS4363.1
O75330	CCDS47334.1
O75330	CCDS47335.1
Q2YD98	CCDS33938.1
Q6NT16	CCDS5163.1
Q86XD8	CCDS7214.1
Q9NS91	CCDS2571.1
Q96N23	CCDS76588.1
Q9NP61	CCDS14042.1
Q9NP61	CCDS46722.1
Q9UJX4	CCDS45000.1
Q9UJX4	CCDS9220.1
P51580	CCDS4543.1
A6NM03	CCDS31413.1
A6H8Z2	CCDS43799.2
Q96J94	CCDS9268.1
Q96T83	CCDS14269.1
Q9H254	CCDS12559.1
Q9H254	CCDS42569.1
Q96PB1	CCDS5636.1
Q8NCC5	CCDS5858.1
Q8NCC5	CCDS5859.1
Q8NCC5	CCDS75669.1
Q9BXW6	CCDS11884.1
Q9BXW6	CCDS11885.1
Q9BXW6	CCDS56056.1
Q6UWS5	CCDS54450.1
A6ND48	CCDS31125.1
Q8IX05	CCDS33308.1
Q8IX05	CCDS56139.1
Q9Y5R4	CCDS2830.1
Q8ND23	CCDS32054.1
Q9P260	CCDS11979.2
Q9P260	CCDS86675.1
P80162	CCDS3560.1
P18428	CCDS13304.1
Q9BU02	CCDS32053.1
Q9BU02	CCDS58307.1
Q9Y5Y9	CCDS33736.1
Q6ZMB0	CCDS53681.1
Q9H2J4	CCDS33261.1
Q96E14	CCDS10548.1
Q9HAC8	CCDS7465.1
Q8N456	CCDS31197.1
P49767	CCDS43285.1
O15427	CCDS11804.1
P17707	CCDS5086.1
Q9H3Z7	CCDS13539.1
O75533	CCDS33356.1
O75533	CCDS46479.1
Q2M3T9	CCDS5789.1
O43508	CCDS11109.1
P0CG40	CCDS46453.1
Q96Q45	CCDS46489.1
Q96Q45	CCDS46490.1
Q7Z4J2	CCDS43900.1
Q9Y6K9	CCDS14757.1
Q9Y6K9	CCDS48196.1
Q9Y6K9	CCDS48197.1
B4DYI2	CCDS94435.1
P42285	CCDS3967.1
Q5JVL4	CCDS4942.1
Q5JVL4	CCDS55021.1
Q969I3	CCDS31556.1
Q969I3	CCDS55768.1
Q9NR19	CCDS13243.1
Q9NR19	CCDS42868.2
Q76MJ5	CCDS32407.2
Q8TET4	CCDS10084.1
P40238	CCDS483.1
Q2WGJ9	CCDS43767.1
Q86VX9	CCDS2808.3
Q86VX9	CCDS46830.2
Q9HCN4	CCDS1760.3
Q9HCN4	CCDS46248.1
Q9HCN4	CCDS46249.1
Q9HCN4	CCDS46250.1
O14880	CCDS1249.1
Q6IFN5	CCDS45955.1
P35626	CCDS13832.1
Q9BQA1	CCDS835.1
P22888	CCDS1842.1
Q13472	CCDS11194.1
Q86UX2	CCDS31139.2
Q86UX2	CCDS31140.2
Q8WU67	CCDS32802.1
Q99436	CCDS6855.1
Q69YG0	CCDS2722.1
Q8WVX3	CCDS43266.1
Q8WVX3	CCDS54798.1
Q8NFF2	CCDS45155.2
Q8NFF2	CCDS45156.1
Q8NFF2	CCDS9903.2
P08236	CCDS5530.1
P08236	CCDS64665.1
Q8TAF8	CCDS4812.1
O43422	CCDS8243.1
Q99595	CCDS1417.1
Q9UHL4	CCDS7030.1
Q8NFU0	CCDS514.1
P26022	CCDS3180.1
Q8NDV1	CCDS672.1
Q13363	CCDS3348.1
Q13363	CCDS43203.1
Q13477	CCDS12028.1
Q13477	CCDS12029.1
Q01973	CCDS41344.1
Q01973	CCDS626.1
P41221	CCDS46850.1
P41221	CCDS58835.1
Q93070	CCDS8668.1
Q15650	CCDS10194.1
P23510	CCDS1306.1
P23510	CCDS72985.1
Q9NPC1	CCDS9625.2
Q5XPI4	CCDS33758.1
A6NJV1	CCDS42661.1
Q5TGS1	CCDS41238.1
P56202	CCDS8117.1
Q8WZ55	CCDS602.1
Q13445	CCDS12249.1
Q7Z6M3	CCDS74133.1
Q7Z6M3	CCDS77087.1
Q7Z6M3	CCDS77088.1
Q2VPB7	CCDS58146.1
Q96CP6	CCDS42546.1
Q96CP6	CCDS46046.1
Q96CP6	CCDS92585.1
Q9H089	CCDS33922.1
Q9BX79	CCDS10261.1
Q9BX79	CCDS45301.1
Q9BX79	CCDS45302.1
Q9BX79	CCDS55973.1
Q9BX79	CCDS55974.1
Q9BX79	CCDS58387.1
Q16647	CCDS13419.1
Q96MX3	CCDS10679.1
Q8NDW8	CCDS43068.2
Q8NDW8	CCDS46800.1
Q8NGN3	CCDS31702.1
Q9UBK2	CCDS3429.1
Q9UBK2	CCDS87211.1
Q6NZY4	CCDS86340.1
Q6NZY4	CCDS91763.1
Q9NY46	CCDS33312.1
Q9NY46	CCDS46440.1
A0A0J9YWL9	CCDS83488.1
O75503	CCDS9456.2
P17021	CCDS42636.1
P17021	CCDS82405.1
A2A2Y4	CCDS43840.1
A2A2Y4	CCDS59131.1
A2A2Y4	CCDS59132.1
A2A2Y4	CCDS59133.1
A2A2Y4	CCDS75852.1
Q5SZQ8	CCDS1002.1
Q5SZQ8	CCDS53367.1
Q5XUX1	CCDS12278.2
Q9HB19	CCDS75732.1
Q7Z3Z0	CCDS11373.1
Q5JUK2	CCDS35174.1
Q5JUK2	CCDS48054.1
O95486	CCDS43363.1
O95486	CCDS58967.1
O15374	CCDS55621.1
O15374	CCDS55622.1
O15374	CCDS55623.1
O15374	CCDS55624.1
O15374	CCDS823.1
Q9P2L0	CCDS1695.1
Q9P2L0	CCDS33152.1
Q8NA54	CCDS5787.1
Q7Z3V4	CCDS58277.1
Q7Z3V4	CCDS9129.1
Q8NGC5	CCDS86371.1
Q96M89	CCDS2080.1
Q96M89	CCDS77447.1
P31641	CCDS33705.1
P31641	CCDS46765.1
P51522	CCDS12854.1
O00505	CCDS9421.1
Q10587	CCDS14014.1
Q10587	CCDS46716.1
A6NGR9	CCDS47928.1
A6NFN9	CCDS82857.1
Q13326	CCDS9299.1
Q9Y6F9	CCDS2425.1
Q16222	CCDS1240.1
Q16222	CCDS81393.1
Q96EY7	CCDS33235.1
O60269	CCDS73101.1
Q9BZE1	CCDS589.1
Q96FC9	CCDS41767.1
Q96FC9	CCDS44856.1
Q96FC9	CCDS58224.1
Q96FC9	CCDS8721.1
Q03135	CCDS55156.1
Q03135	CCDS5767.1
Q9H6F2	CCDS12349.1
P27930	CCDS2054.1
P27930	CCDS58719.1
Q9UPN7	CCDS46186.1
Q14247	CCDS41680.1
Q14247	CCDS53676.1
Q14247	CCDS8197.1
Q8TDV5	CCDS14625.1
Q9Y5Y4	CCDS7994.1
P27352	CCDS7977.1
Q15067	CCDS11734.1
Q15067	CCDS11735.1
Q8TDB8	CCDS66300.1
Q8TDB8	CCDS66301.1
Q8TDB8	CCDS66302.1
Q8TDB8	CCDS8585.1
O95376	CCDS2780.1
P62955	CCDS12868.1
Q96RD6	CCDS14085.2
Q96RD6	CCDS54544.1
O15131	CCDS5111.1
O95170	CCDS45619.1
Q86VD7	CCDS32966.1
Q92833	CCDS4533.1
Q92833	CCDS58996.1
O95208	CCDS11203.1
O95208	CCDS11204.1
O95208	CCDS42277.1
O15270	CCDS9865.1
P15259	CCDS34624.1
P05181	CCDS7686.1
P00492	CCDS14641.1
Q16671	CCDS53798.1
Q16671	CCDS55829.1
Q16671	CCDS8858.1
O15155	CCDS5635.1
O15155	CCDS83203.1
Q92930	CCDS10183.1
P55290	CCDS56009.1
P55290	CCDS56010.1
P55290	CCDS58485.1
P55290	CCDS58486.1
P55290	CCDS58487.1
Q9Y4C0	CCDS9870.1
Q9HB40	CCDS11593.1
Q9BTA9	CCDS7159.1
Q9BTA9	CCDS7160.1
Q9BTA9	CCDS7161.1
A6NC98	CCDS8072.2
Q9UFH2	CCDS11757.2
Q9ULL1	CCDS34552.1
Q96BD6	CCDS102.1
Q5H8A4	CCDS3336.1
Q5H8A4	CCDS46992.1
Q5H8A4	CCDS75080.1
Q5H8A4	CCDS75083.1
Q86W28	CCDS12937.1
Q86W28	CCDS82402.1
Q9Y2K7	CCDS44657.1
Q9Y2K7	CCDS58148.1
Q9Y5H1	CCDS47289.1
P23435	CCDS10736.1
P36406	CCDS3986.1
P36406	CCDS3987.1
P36406	CCDS43322.1
Q8NHS1	CCDS12829.1
O75317	CCDS31952.1
Q8TDQ0	CCDS4333.1
P14550	CCDS523.1
Q9C019	CCDS4677.1
Q9P2B2	CCDS890.1
Q6UXV1	CCDS12792.2
Q8IVU1	CCDS10205.1
Q15276	CCDS42243.1
Q15276	CCDS45592.1
O43909	CCDS6070.1
Q3SX64	CCDS12027.1
Q3SX64	CCDS92474.1
Q6ZT21	CCDS33732.1
Q6ZT21	CCDS46786.1
Q15021	CCDS8548.1
P22309	CCDS2510.1
P04217	CCDS12976.1
C9JI98	CCDS54323.1
Q8TD84	CCDS8384.2
P56750	CCDS13586.1
Q9BZP6	CCDS41368.1
Q9BZP6	CCDS58017.1
Q9BZP6	CCDS832.1
Q5JTZ9	CCDS34464.1
Q68CJ9	CCDS12121.1
Q68CJ9	CCDS62498.1
Q68CJ9	CCDS62499.1
Q68CJ9	CCDS62500.1
Q99574	CCDS3203.1
P11473	CCDS55820.1
P11473	CCDS8757.1
A6NNP5	CCDS45027.1
A6NNP5	CCDS45028.1
A6NNP5	CCDS45029.1
A6NNP5	CCDS53863.1
A6NNP5	CCDS55897.1
Q16890	CCDS34527.1
Q16890	CCDS34528.1
Q16890	CCDS43502.1
Q16890	CCDS5130.1
Q16890	CCDS75514.1
Q9BSY9	CCDS1626.1
Q9BSY9	CCDS73055.1
P43629	CCDS42621.1
Q8TEH3	CCDS35133.1
Q8TEH3	CCDS35134.1
Q8TEH3	CCDS87687.1
Q8NEZ5	CCDS10287.1
Q8NEZ5	CCDS45310.1
Q86V25	CCDS1511.1
Q86V25	CCDS44315.1
Q86V25	CCDS44316.1
Q86V25	CCDS73026.1
Q9Y5G6	CCDS54927.1
Q9Y5G6	CCDS75336.1
Q8NAV2	CCDS34862.1
Q8NAV2	CCDS56527.1
Q6NT32	CCDS10755.1
Q6NT32	CCDS45490.1
Q6NT32	CCDS54012.1
O43159	CCDS31411.1
P23771	CCDS31143.1
P23771	CCDS7083.1
Q8TBZ3	CCDS55942.1
Q8TBZ3	CCDS55943.1
Q8TBZ3	CCDS55944.1
Q8TBZ3	CCDS55945.1
Q8TBZ3	CCDS9968.1
Q8TBZ3	CCDS9969.1
Q8TBZ3	CCDS9970.1
P49842	CCDS34417.2
O14653	CCDS11507.1
O14653	CCDS42355.1
O14653	CCDS45719.1
Q9BTN0	CCDS12483.1
Q9HCM1	CCDS8725.2
Q96Q05	CCDS55278.1
Q7Z692	CCDS12641.1
Q7Z692	CCDS46108.1
Q86TV6	CCDS32140.1
Q92187	CCDS4091.1
Q92187	CCDS47252.1
Q9Y694	CCDS4892.1
Q9Y694	CCDS4893.2
O15083	CCDS46851.1
P21554	CCDS5015.1
P21554	CCDS5016.2
P18405	CCDS3870.1
Q86VD1	CCDS2955.1
A5PLK6	CCDS58049.1
Q8IVB5	CCDS72873.1
O43299	CCDS47528.1
Q8IWU4	CCDS55272.1
Q8IWU4	CCDS6322.1
Q8NB91	CCDS14161.1
Q15904	CCDS35451.1
Q8N271	CCDS2012.1
P09417	CCDS3421.1
P09417	CCDS77904.1
Q9NPH3	CCDS3298.1
Q9NPH3	CCDS46982.1
Q9NPH3	CCDS54696.1
P01033	CCDS14281.1
P26651	CCDS12534.3
Q2TB90	CCDS7288.1
P80303	CCDS41623.1
Q14CZ0	CCDS10538.1
P52429	CCDS11590.1
Q7L1I2	CCDS10370.1
Q7L1I2	CCDS53972.1
P35749	CCDS10565.1
P35749	CCDS10566.1
P35749	CCDS45423.1
P35749	CCDS45424.1
Q0VAQ4	CCDS44889.1
P51686	CCDS2732.1
P51686	CCDS2733.1
Q96FS4	CCDS8108.1
Q969S8	CCDS14088.1
Q969S8	CCDS54545.1
O43193	CCDS9414.1
A6NHS7	CCDS53770.1
P18848	CCDS13996.1
Q5FWF6	CCDS34693.1
Q5FWF6	CCDS34694.1
Q15024	CCDS2725.1
Q96G01	CCDS44859.1
Q96G01	CCDS8726.1
P53680	CCDS12693.1
P53680	CCDS33062.1
Q9Y666	CCDS34129.1
Q99856	CCDS12050.1
Q3MIR4	CCDS32093.1
P07550	CCDS4292.1
Q8IX15	CCDS45085.1
Q9Y4C2	CCDS56514.1
Q9Y4C2	CCDS5886.1
O60231	CCDS4685.1
Q70JA7	CCDS34223.1
Q07912	CCDS33927.2
Q07912	CCDS33928.1
Q13561	CCDS44930.1
Q13561	CCDS58245.1
Q13561	CCDS73489.1
Q9BUU2	CCDS10533.2
Q12805	CCDS1857.1
O43365	CCDS5404.1
Q9BQ70	CCDS10987.1
A8K5M9	CCDS45229.1
P36873	CCDS58279.1
P36873	CCDS9150.1
Q6IC98	CCDS33672.1
Q03692	CCDS5105.1
Q9BZL4	CCDS12916.1
Q1L6U9	CCDS43797.1
Q9UGN4	CCDS32720.1
Q9UGN4	CCDS58590.1
Q9UGN4	CCDS82196.1
Q96JA4	CCDS31569.1
Q96JA4	CCDS41652.1
Q96JA4	CCDS58136.1
Q8WZ92	CCDS7782.1
Q9Y258	CCDS5578.1
O94827	CCDS41241.2
O94827	CCDS57967.1
O94827	CCDS57968.1
O94827	CCDS79.1
P50548	CCDS12600.1
P50548	CCDS77308.1
O60268	CCDS32499.1
O60268	CCDS67091.1
O60268	CCDS73919.1
Q9UPT8	CCDS42582.1
Q7Z4H8	CCDS41711.1
Q16854	CCDS1931.1
Q16854	CCDS1932.1
Q53EL6	CCDS44478.1
Q53EL6	CCDS7567.1
Q9Y613	CCDS10834.1
Q5VW22	CCDS44397.1
P15408	CCDS1766.1
P54760	CCDS5706.1
P04843	CCDS3051.1
O00423	CCDS32154.1
O00423	CCDS32155.1
Q8N831	CCDS42682.1
Q15437	CCDS13137.1
Q9H4Z2	CCDS13389.1
Q8TDF6	CCDS46068.1
Q8TDF6	CCDS54262.1
Q8TDF6	CCDS54263.1
Q8TDF6	CCDS54264.1
Q8TDF6	CCDS59382.1
Q8TDF6	CCDS59383.1
Q8TDF6	CCDS59384.1
Q7Z478	CCDS34158.1
P35711	CCDS41761.1
P35711	CCDS58216.1
P35711	CCDS58217.1
P35711	CCDS8699.1
Q86XT2	CCDS43596.1
A1YPR0	CCDS32830.1
Q8N3Y7	CCDS6167.1
Q8N3Y7	CCDS83295.1
Q5T197	CCDS1083.1
Q5T197	CCDS44235.1
Q9HBX9	CCDS43276.1
Q9HBX9	CCDS58929.1
Q9HBX9	CCDS58930.1
Q9ULL4	CCDS14729.1
Q9ULL4	CCDS55536.1
O43866	CCDS1171.1
Q96AC6	CCDS6427.1
P41273	CCDS12169.1
Q8NFP0	CCDS4820.2
Q8NE86	CCDS59218.1
Q8NE86	CCDS59219.1
Q8NE86	CCDS7317.1
Q8WW14	CCDS7596.1
Q8WW14	CCDS81510.1
A2RUR9	CCDS45621.1
Q8TC20	CCDS47367.1
Q8TC20	CCDS54964.1
Q8TC20	CCDS54965.1
Q86SJ6	CCDS11897.1
Q86SJ6	CCDS45845.1
Q5VTB9	CCDS510.1
O60755	CCDS13958.1
A8MTA8	CCDS47963.1
A8MTA8	CCDS56572.1
A0A1B0GTS1	CCDS87786.1
Q96BZ4	CCDS9995.2
P51116	CCDS45604.1
Q96L92	CCDS1001.1
Q96L92	CCDS81377.1
Q6NTF9	CCDS43602.1
Q6NTF9	CCDS43603.1
O14638	CCDS5148.1
Q8N9W8	CCDS9778.1
Q8N5S9	CCDS11038.1
Q8N5S9	CCDS11039.1
Q5H9U9	CCDS47161.1
Q17R60	CCDS4985.1
Q8NFJ5	CCDS8657.1
Q96LA6	CCDS1170.1
Q96LA6	CCDS53382.1
Q96LA6	CCDS53383.1
Q5F1R6	CCDS34144.1
Q5F1R6	CCDS3907.2
Q5F1R6	CCDS87294.1
Q9BTD8	CCDS12468.1
P36871	CCDS53323.1
P36871	CCDS53324.1
P36871	CCDS625.1
Q86V88	CCDS55908.1
Q86V88	CCDS9620.1
Q16740	CCDS12162.1
Q96G25	CCDS486.2
Q96G25	CCDS487.2
Q96G25	CCDS60108.1
Q9HCN2	CCDS55797.1
Q9HCN2	CCDS55798.1
Q9HCN2	CCDS58195.1
Q9HCN2	CCDS8480.2
Q8N2H3	CCDS7474.1
Q8N2G8	CCDS11422.1
Q8N2G8	CCDS45682.1
Q52LJ0	CCDS10047.2
